UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
112544349,650709,2021-03-04 19:37:46,2021-03-04 19:40:36,Zaporoska / Grabiszyñska,Poza stacj¹,3
112544243,57264,2021-03-04 19:34:48,2021-03-04 19:41:09,Sienkiewicza / Wyszyñskiego,Jednoœci Narodowej / Wyszyñskiego,7
112544148,650262,2021-03-04 19:31:55,2021-03-04 19:41:44,Plac Grunwaldzki / Polaka,Plac Koœciuszki (Renoma),10
112544142,57381,2021-03-04 19:31:46,2021-03-04 19:41:50,Plac Grunwaldzki / Polaka,Plac Koœciuszki (Renoma),11
112544235,57523,2021-03-04 19:34:29,2021-03-04 19:41:51,Wita Stwosza / Szewska,Plac Jana Paw³a II (Akademia Muzyczna),8
112544182,650880,2021-03-04 19:32:55,2021-03-04 19:41:55,Sienkiewicza / Wyszyñskiego,Koœciuszki / Pu³askiego,9
112544263,651055,2021-03-04 19:35:26,2021-03-04 19:42:27,PrzyjaŸni / Karkonoska,Wa³brzyska - pêtla tramwajowa,8
112544379,650551,2021-03-04 19:38:48,2021-03-04 19:42:55,Szczêœliwa (Sky Tower),Zaporoska / Gajowicka,5
112544017,650305,2021-03-04 19:27:15,2021-03-04 19:43:05,Mr¹gowska / Rolna,Lotnicza / Bajana,16
112544215,651321,2021-03-04 19:33:53,2021-03-04 19:43:07,al. Armii Krajowej / Borowska,Nyska / Piêkna,10
112544236,57094,2021-03-04 19:34:30,2021-03-04 19:43:24,al. Armii Krajowej / Borowska,Nyska / Piêkna,9
112544507,651320,2021-03-04 19:42:50,2021-03-04 19:44:21,Sienkiewicza / Wyszyñskiego,Sienkiewicza / Wyszyñskiego,2
112544147,650428,2021-03-04 19:31:52,2021-03-04 19:44:24,Jagie³³y / Dmowskiego ,Poza stacj¹,13
112544503,650781,2021-03-04 19:42:34,2021-03-04 19:45:07,Sienkiewicza / Wyszyñskiego,Sienkiewicza / Wyszyñskiego,3
112544311,651283,2021-03-04 19:36:34,2021-03-04 19:45:10,Zaporoska / Grabiszyñska,Plac Jana Paw³a II (Akademia Muzyczna),9
112544262,650126,2021-03-04 19:35:24,2021-03-04 19:45:14,Krucza / Mielecka / Stalowa,Kleciñska (Wroc³aw Grabiszyn),10
112544586,651320,2021-03-04 19:45:31,2021-03-04 19:45:54,Sienkiewicza / Wyszyñskiego,Sienkiewicza / Wyszyñskiego,1
112544249,650077,2021-03-04 19:34:59,2021-03-04 19:46:02,¯migrodzka / Broniewskiego,Kamieñskiego,12
112543266,57486,2021-03-04 19:06:08,2021-03-04 19:46:49,Strzegomska / Rogowska ,Strzegomska / Rogowska ,41
112544474,650376,2021-03-04 19:41:41,2021-03-04 19:46:54,Zaporoska / Grabiszyñska,pl. Orl¹t Lwowskich,6
112543281,651363,2021-03-04 19:06:23,2021-03-04 19:47:09,Strzegomska / Rogowska ,Strzegomska / Rogowska ,41
112544408,57290,2021-03-04 19:39:40,2021-03-04 19:47:41,Œlê¿na / Kamienna (Uniw. Ekonomiczny),Powstañcow Œl¹skich / Aleja Hallera,9
112544642,651211,2021-03-04 19:47:46,2021-03-04 19:48:05,Strzegomska / Rogowska ,Strzegomska / Rogowska ,1
112544654,57910,2021-03-04 19:48:10,2021-03-04 19:48:29,Komandorska / Sanocka,Komandorska / Sanocka,1
112544590,651108,2021-03-04 19:45:37,2021-03-04 19:49:18,"Grochowa / Jemio³owa,",Pereca / Grabiszyñska,4
112544569,650422,2021-03-04 19:45:01,2021-03-04 19:49:26,Poza stacj¹,Poza stacj¹,5
112544331,57241,2021-03-04 19:37:10,2021-03-04 19:49:59,"Grochowa / Jemio³owa,",Œlê¿na / Kamienna (Uniw. Ekonomiczny),13
112544600,57430,2021-03-04 19:45:59,2021-03-04 19:50:00,Grota-Roweckiego/Iwaszkiewicza,Grota-Roweckiego / Parafialna,5
112544458,650709,2021-03-04 19:41:21,2021-03-04 19:50:13,Poza stacj¹,Plac Koœciuszki (Renoma),9
112544120,650108,2021-03-04 19:30:53,2021-03-04 19:50:28,Plac Powstañców Œl¹skich,Kraszewskiego / Trzebnicka,20
112544200,57855,2021-03-04 19:33:36,2021-03-04 19:50:42,al. Kochanowskiego / Kopernika,Drobnera / Plac Bema,18
112544305,650444,2021-03-04 19:36:29,2021-03-04 19:50:47,Kamieñskiego / Jutrosiñska,Kamieñskiego / Jutrosiñska,15
112544653,57312,2021-03-04 19:48:08,2021-03-04 19:51:37,Legnicka / Wejherowska,Poza stacj¹,4
112544077,57884,2021-03-04 19:29:31,2021-03-04 19:52:03,Pereca / Grabiszyñska,Waloñska (Angel Poland Group),23
112543516,650714,2021-03-04 19:12:24,2021-03-04 19:52:36,Grabiszyñska / Stalowa,Grabiszyñska / Stalowa,41
112544610,651360,2021-03-04 19:46:31,2021-03-04 19:52:41,Dyrekcyjna / Borowska (Wroclavia),Kamienna / Borowska (Aquapark),7
112544778,650109,2021-03-04 19:51:50,2021-03-04 19:53:49,al. Armii Krajowej / Bardzka,al. Armii Krajowej / Bardzka,2
112544502,650262,2021-03-04 19:42:33,2021-03-04 19:53:58,Plac Koœciuszki (Renoma),Plac Œwiêtego Macieja / Trzebnicka,12
112544678,650010,2021-03-04 19:48:46,2021-03-04 19:54:33,Komandorska / Sanocka,"Dworzec G³ówny, po³udnie",6
112544431,650327,2021-03-04 19:40:32,2021-03-04 19:54:39,Drobnera / Dubois,Obornicka / Ba³tycka,15
112544490,57907,2021-03-04 19:42:09,2021-03-04 19:54:39,Legnicka (Park Magnolia),Na Ostatnim Groszu,13
112544633,650781,2021-03-04 19:47:20,2021-03-04 19:54:44,Sienkiewicza / Wyszyñskiego,Plac Grunwaldzki (DS O³ówek),8
112544622,57428,2021-03-04 19:47:00,2021-03-04 19:54:49,Sienkiewicza / Wyszyñskiego,Plac Grunwaldzki (DS O³ówek),8
112544550,57443,2021-03-04 19:44:17,2021-03-04 19:55:15,Plac Strzegomski / Poznañska,Rynek,11
112544433,57126,2021-03-04 19:40:32,2021-03-04 19:55:55,Zwyciêska / Agrestowa,Powstañców Œl¹skich/Orla,16
112544682,57645,2021-03-04 19:48:52,2021-03-04 19:57:11,Promenady Wroc³awskie,Piaskowa / œw. Ducha,9
112544754,650090,2021-03-04 19:51:04,2021-03-04 19:57:51,Sienkiewicza / Wyszyñskiego,Piaskowa / œw. Ducha,7
112544386,57951,2021-03-04 19:38:58,2021-03-04 19:57:56,Dworzec G³ówny ,al. Kochanowskiego / Kopernika,19
112544811,57088,2021-03-04 19:52:51,2021-03-04 19:58:04,Kamienna / Borowska (Aquapark),Komandorska / Kamienna,6
112544845,650422,2021-03-04 19:54:07,2021-03-04 19:58:08,Poza stacj¹,Poza stacj¹,5
112544806,57855,2021-03-04 19:52:35,2021-03-04 19:58:39,Drobnera / Plac Bema,pl. Powstañców Wielkopolskich,7
112544623,57642,2021-03-04 19:47:01,2021-03-04 19:58:59,Plac Jana Paw³a II (Akademia Muzyczna),Nowowiejska / Jednoœci Narodowej,12
112544843,57366,2021-03-04 19:54:02,2021-03-04 19:59:08,Promenady Wroc³awskie,¯eromskiego / Daszyñskiego,6
112544756,650649,2021-03-04 19:51:05,2021-03-04 19:59:17,Powstañcow Œl¹skich / Aleja Hallera,Poza stacj¹,9
112544977,57126,2021-03-04 19:59:14,2021-03-04 20:00:31,Powstañców Œl¹skich/Orla,Powstañców Œl¹skich/Orla,2
112544598,650735,2021-03-04 19:45:55,2021-03-04 20:01:04,Kleciñska (Wroc³aw Grabiszyn),Graniczna / Strzegomska,16
112544905,651361,2021-03-04 19:56:19,2021-03-04 20:01:40,Nowowiejska / Górnickiego,Poza stacj¹,6
112544919,57312,2021-03-04 19:57:00,2021-03-04 20:01:49,Poza stacj¹,Legnicka / Wejherowska,5
112544796,651462,2021-03-04 19:52:20,2021-03-04 20:02:14,Sienkiewicza / Piastowska,Nowowiejska / Wyszyñskiego,10
112544800,650912,2021-03-04 19:52:29,2021-03-04 20:02:26,Sienkiewicza / Piastowska,Nowowiejska / Wyszyñskiego,10
112544942,650914,2021-03-04 19:57:37,2021-03-04 20:02:36,Plac Dominikañski (Galeria Dominikañska),Waloñska (Angel Poland Group),5
112544963,651345,2021-03-04 19:58:26,2021-03-04 20:03:00,al. Kochanowskiego / Kopernika,al. Kochanowskiego / Œniadeckich ,5
112544804,650551,2021-03-04 19:52:33,2021-03-04 20:04:00,Zaporoska / Gajowicka,Œlê¿na / Kamienna (Uniw. Ekonomiczny),12
112534449,57669,2021-03-04 16:09:38,2021-03-04 20:04:08,Aleja Hallera / Mielecka,Zaporoska / Grabiszyñska,235
112545050,650422,2021-03-04 20:00:59,2021-03-04 20:04:27,Poza stacj¹,Sienkiewicza / Piastowska,4
112545135,650638,2021-03-04 20:03:25,2021-03-04 20:06:55,Grota-Roweckiego/Iwaszkiewicza,Grota-Roweckiego / Parafialna,4
112544859,651320,2021-03-04 19:54:37,2021-03-04 20:07:50,Sienkiewicza / Wyszyñskiego,Plac Dominikañski (Galeria Dominikañska),14
112544459,57828,2021-03-04 19:41:22,2021-03-04 20:08:40,Kowalska/Lechitów,Kowalska/Lechitów,28
112544852,651021,2021-03-04 19:54:21,2021-03-04 20:08:46,Jagodziñska / Buforowa,Poza stacj¹,15
112545216,650840,2021-03-04 20:05:37,2021-03-04 20:08:58,Sienkiewicza / Piastowska,Sienkiewicza / Wyszyñskiego,4
112544493,57311,2021-03-04 19:42:16,2021-03-04 20:09:09,Kowalska/Lechitów,Kowalska/Lechitów,27
112545313,650582,2021-03-04 20:08:23,2021-03-04 20:10:21,Rynek,Rynek,2
112545367,57795,2021-03-04 20:09:47,2021-03-04 20:10:34,Koœciuszki / Pu³askiego,Koœciuszki / Pu³askiego,1
112543879,650302,2021-03-04 19:23:12,2021-03-04 20:10:43,Poza stacj¹,Poza stacj¹,48
112545373,57909,2021-03-04 20:09:59,2021-03-04 20:13:07,Centrum Handlowe Auchan Bielany,Centrum Handlowe Auchan Bielany,4
112545320,57738,2021-03-04 20:08:35,2021-03-04 20:13:30,Poza stacj¹,Plac Legionów,5
112545508,650998,2021-03-04 20:13:30,2021-03-04 20:13:37,Centrum Handlowe Auchan Bielany,Centrum Handlowe Auchan Bielany,1
112545270,650063,2021-03-04 20:07:13,2021-03-04 20:14:16,Poza stacj¹,Zatorska / Królewska - pêtla MPK,8
112545168,650188,2021-03-04 20:04:10,2021-03-04 20:14:26,Plac Powstañców Œl¹skich,Plac Legionów,11
112544947,650136,2021-03-04 19:57:42,2021-03-04 20:15:26,Plac Powstañców Œl¹skich,Powstañców Œl¹skich/Orla,18
112545106,57239,2021-03-04 20:02:40,2021-03-04 20:15:43,Dyrekcyjna / Borowska (Wroclavia),Tarnogajska / Klimasa,14
112545045,650793,2021-03-04 20:00:53,2021-03-04 20:16:27,Powstañców Œl¹skich/Orla,PrzyjaŸni,16
112545406,57559,2021-03-04 20:10:57,2021-03-04 20:17:36,Poza stacj¹,Legnicka / M³odych Techników,7
112545282,650422,2021-03-04 20:07:26,2021-03-04 20:17:47,Sienkiewicza / Piastowska,Poza stacj¹,11
112545484,650610,2021-03-04 20:12:52,2021-03-04 20:18:03,Poza stacj¹,Ba³tycka / ¯migrodzka,6
112545460,651283,2021-03-04 20:12:04,2021-03-04 20:18:39,Plac Jana Paw³a II (Akademia Muzyczna),Zaporoska / Grabiszyñska,7
112545326,650629,2021-03-04 20:08:40,2021-03-04 20:18:40,al. Armii Krajowej / Borowska,Œlê¿na / Skierniewicka,10
112545425,650302,2021-03-04 20:11:19,2021-03-04 20:19:09,Poza stacj¹,Wita Stwosza / Szewska,8
112545295,651112,2021-03-04 20:07:51,2021-03-04 20:20:16,Rynek,Rynek,13
112545531,650802,2021-03-04 20:14:21,2021-03-04 20:20:30,Centrum Handlowe Auchan Bielany,Aleja Bielany,7
112544267,650113,2021-03-04 19:35:37,2021-03-04 20:20:48,Nowowiejska / Jednoœci Narodowej,Wa³brzyska - pêtla tramwajowa,46
112545328,650857,2021-03-04 20:08:45,2021-03-04 20:21:02,Kamienna / Tomaszowska,Szczêœliwa (Sky Tower),13
112545419,57272,2021-03-04 20:11:11,2021-03-04 20:22:26,Pilczycka / Koszykarska,Hermanowska / Ko³obrzeska,12
112545361,650152,2021-03-04 20:09:35,2021-03-04 20:23:01,Partyzantów / Okrzei,Norwida / Wyspiañskiego (PWr),14
112543661,651076,2021-03-04 19:16:49,2021-03-04 20:23:05,Poza stacj¹,Jagie³³y / Dmowskiego ,67
112545548,650638,2021-03-04 20:15:03,2021-03-04 20:24:01,Grota-Roweckiego / Parafialna,Œwieradowska (Ferio Gaj ),9
112545474,57203,2021-03-04 20:12:36,2021-03-04 20:24:57,pl. Orl¹t Lwowskich,Szewska / Kazimierza Wielkiego ,13
112545614,650840,2021-03-04 20:17:02,2021-03-04 20:25:11,Sienkiewicza / Wyszyñskiego,Plac Dominikañski (Galeria Dominikañska),9
112545788,651398,2021-03-04 20:22:25,2021-03-04 20:25:51,Kamienna / Borowska (Aquapark),Dyrekcyjna / Borowska (Wroclavia),4
112545430,651021,2021-03-04 20:11:21,2021-03-04 20:25:57,Poza stacj¹,Konduktorska,15
112544877,651301,2021-03-04 19:55:31,2021-03-04 20:26:08,Jagodziñska / Buforowa,Konduktorska,31
112545418,651309,2021-03-04 20:11:11,2021-03-04 20:26:17,Grabiszyñska / Aleja Hallera,Plac Koœciuszki (Renoma),16
112545635,57718,2021-03-04 20:17:37,2021-03-04 20:26:25,Powstañców Œl¹skich/Orla,Powstañcow Œl¹skich / Aleja Hallera,9
112545636,651320,2021-03-04 20:17:40,2021-03-04 20:26:36,Plac Dominikañski (Galeria Dominikañska),Koœciuszki / Komuny Paryskiej / Zgodna,9
112545676,650078,2021-03-04 20:18:54,2021-03-04 20:27:06,"Dworzec G³ówny, po³udnie",Koœciuszki / Komuny Paryskiej / Zgodna,9
112544397,650489,2021-03-04 19:39:21,2021-03-04 20:27:47,Zaporoska / Gajowicka,Szczêœliwa (Sky Tower),49
112545221,57521,2021-03-04 20:05:43,2021-03-04 20:27:58,Kozanowska / Pilczycka,Maœlicka / Stodolna,23
112545848,57494,2021-03-04 20:23:58,2021-03-04 20:29:05,Fosa Miejska ,Plac Legionów,6
112545575,57160,2021-03-04 20:15:57,2021-03-04 20:29:40,Koœciuszki / Pu³askiego,Rondo Reagana,14
112545629,57366,2021-03-04 20:17:29,2021-03-04 20:29:40,¯eromskiego / Daszyñskiego,Reymonta / Kleczkowska,13
112545688,57693,2021-03-04 20:19:16,2021-03-04 20:29:48,Grota-Roweckiego/Iwaszkiewicza,Borowska (Uniw. Szpital Kliniczny),11
112545710,650422,2021-03-04 20:19:58,2021-03-04 20:30:12,Poza stacj¹,Poza stacj¹,11
112545397,650880,2021-03-04 20:10:43,2021-03-04 20:30:55,Koœciuszki / Pu³askiego,Stadion Olimpijski,21
112545909,651186,2021-03-04 20:26:03,2021-03-04 20:31:40,Œwidnicka / Pi³sudskiego (Hotel Scandic),Zaporoska / Grabiszyñska,6
112545904,650058,2021-03-04 20:25:55,2021-03-04 20:31:42,Na Grobli (PWr - Geocentrum),Rakowiecka,6
112545385,650329,2021-03-04 20:10:32,2021-03-04 20:32:00,Rynek,Dworzec G³ówny ,22
112545807,57817,2021-03-04 20:22:54,2021-03-04 20:32:49,Poza stacj¹,Œwieradowska (Ferio Gaj ),10
112545938,57979,2021-03-04 20:27:01,2021-03-04 20:32:52,Szczêœliwa (Sky Tower),"Dworzec G³ówny, po³udnie",6
112545995,650356,2021-03-04 20:29:17,2021-03-04 20:33:13,Reymonta / Kleczkowska,pl. Powstañców Wielkopolskich,4
112545902,57900,2021-03-04 20:25:53,2021-03-04 20:33:24,Plac Legionów,Dworzec G³ówny ,8
112545549,650757,2021-03-04 20:15:03,2021-03-04 20:34:13,Poza stacj¹,Koszarowa / UWr,20
112545800,650302,2021-03-04 20:22:42,2021-03-04 20:34:20,Wita Stwosza / Szewska,Poza stacj¹,12
112545855,650466,2021-03-04 20:24:13,2021-03-04 20:34:31,Wita Stwosza / Szewska,"Dworzec G³ówny, po³udnie",11
112546129,57342,2021-03-04 20:34:23,2021-03-04 20:34:49,Centrum Handlowe Auchan Bielany,Centrum Handlowe Auchan Bielany,1
112546078,651093,2021-03-04 20:32:33,2021-03-04 20:35:08,Szczêœliwa (Sky Tower),Zaporoska / Gajowicka,3
112545945,651108,2021-03-04 20:27:16,2021-03-04 20:35:41,Pereca / Grabiszyñska,Aleja Hallera / Mielecka,9
112545078,651074,2021-03-04 20:01:53,2021-03-04 20:35:46,Prochowicka / Dolnobrzeska,Lotnicza / Na Ostatnim Groszu,34
112545754,57690,2021-03-04 20:21:29,2021-03-04 20:35:52,Kurkowa / Dubois,Powstañców Œl¹skich (Arkady Wroc³awskie),15
112545694,651087,2021-03-04 20:19:30,2021-03-04 20:36:21,Wróblewskiego (Teki),Szewska / Kazimierza Wielkiego ,17
112545570,650817,2021-03-04 20:15:50,2021-03-04 20:36:40,Poza stacj¹,Œwieradowska / Krynicka,21
112545395,57880,2021-03-04 20:10:43,2021-03-04 20:36:50,Opolska / Siemianowicka,Rynek,27
112545824,651346,2021-03-04 20:23:20,2021-03-04 20:38:12,Norwida / Wyspiañskiego (PWr),Gliniana / Gajowa,15
112546024,57160,2021-03-04 20:30:26,2021-03-04 20:38:16,Rondo Reagana,Sienkiewicza / Wyszyñskiego,8
112546032,651114,2021-03-04 20:30:43,2021-03-04 20:38:22,Borowska (Uniw. Szpital Kliniczny),Œlê¿na / Aleja Wiœniowa,8
112545774,650439,2021-03-04 20:22:06,2021-03-04 20:38:30,Poza stacj¹,Poniatowskiego / Oleœnicka,17
112545630,651363,2021-03-04 20:17:30,2021-03-04 20:38:39,Strzegomska / Rogowska ,Grabiszyñska / Stalowa,22
112545706,650629,2021-03-04 20:19:51,2021-03-04 20:39:14,Œlê¿na / Skierniewicka,al. Armii Krajowej / Borowska,20
112546136,57864,2021-03-04 20:34:34,2021-03-04 20:39:29,Nowowiejska / Wyszyñskiego,Rondo Reagana,5
112546000,651371,2021-03-04 20:29:23,2021-03-04 20:39:55,Legnicka (Park Magnolia),Œrubowa / Strzegomska,11
112545919,57354,2021-03-04 20:26:19,2021-03-04 20:40:28,al. Kochanowskiego / Œniadeckich ,Sienkiewicza / Wyszyñskiego,15
112546116,650906,2021-03-04 20:33:53,2021-03-04 20:41:04,Promenady Wroc³awskie,Poza stacj¹,8
112526167,650385,2021-03-04 13:07:24,2021-03-04 20:41:24,Rondo Reagana,Rondo Reagana,454
112546093,57572,2021-03-04 20:33:07,2021-03-04 20:42:04,Kasprowicza / Syrokomli,Kraszewskiego / Trzebnicka,9
112546075,650390,2021-03-04 20:32:26,2021-03-04 20:42:05,Kasprowicza / Syrokomli,Kraszewskiego / Trzebnicka,10
112545920,57818,2021-03-04 20:26:22,2021-03-04 20:43:20,Legnicka / M³odych Techników,Dyrekcyjna / Borowska (Wroclavia),17
112540108,650723,2021-03-04 17:56:23,2021-03-04 20:43:22,Legnicka (Park Magnolia),Poza stacj¹,167
112546052,650851,2021-03-04 20:31:35,2021-03-04 20:43:52,Œrubowa / Strzegomska,Na Ostatnim Groszu,13
112546135,650651,2021-03-04 20:34:34,2021-03-04 20:44:01,Nowowiejska / Górnickiego,Traugutta / Pu³askiego,10
112546329,651303,2021-03-04 20:41:35,2021-03-04 20:44:33,Bardzka / Piêkna,Nyska / Jesionowa,3
112546172,650422,2021-03-04 20:36:02,2021-03-04 20:44:44,Poza stacj¹,Poza stacj¹,9
112546134,57933,2021-03-04 20:34:32,2021-03-04 20:44:54,Plac Jana Paw³a II (Akademia Muzyczna),Poza stacj¹,11
112546274,650736,2021-03-04 20:39:57,2021-03-04 20:44:58,Plac Dominikañski (Galeria Dominikañska),Traugutta / Pu³askiego,6
112546009,57862,2021-03-04 20:29:41,2021-03-04 20:45:08,Drobnera / Dubois,Komandorska / Sanocka,16
112546262,650716,2021-03-04 20:39:34,2021-03-04 20:45:10,Zaporoska / Wielka / Krucza,Œlê¿na / Kamienna (Uniw. Ekonomiczny),6
112546383,651258,2021-03-04 20:43:19,2021-03-04 20:45:19,Wita Stwosza / Szewska,Wita Stwosza / Szewska,2
112546235,650302,2021-03-04 20:38:35,2021-03-04 20:45:20,Poza stacj¹,Rondo Reagana,7
112546252,651002,2021-03-04 20:39:01,2021-03-04 20:45:58,Poniatowskiego / Oleœnicka,Jednoœci Narodowej / Wyszyñskiego,7
112545966,650793,2021-03-04 20:28:13,2021-03-04 20:45:59,PrzyjaŸni,Poza stacj¹,18
112546147,650998,2021-03-04 20:35:02,2021-03-04 20:46:14,Centrum Handlowe Auchan Bielany,Czekoladowa / Wa³brzyska,12
112546299,57888,2021-03-04 20:40:38,2021-03-04 20:46:44,Legnicka / M³odych Techników,Legnicka / Zachodnia ,7
112546304,650902,2021-03-04 20:40:50,2021-03-04 20:50:09,Drobnera / Plac Bema,Poza stacj¹,10
112546490,57898,2021-03-04 20:47:35,2021-03-04 20:50:36,Pi³awska,Pi³awska,4
112546403,57537,2021-03-04 20:43:56,2021-03-04 20:51:26,Plac Koœciuszki (Renoma),Drobnera / Dubois,8
112546475,651337,2021-03-04 20:47:07,2021-03-04 20:51:47,Dworzec G³ówny ,Ko³³¹taja / Podwale,5
112546528,650422,2021-03-04 20:48:54,2021-03-04 20:51:50,Poza stacj¹,Poza stacj¹,3
112546418,57545,2021-03-04 20:44:33,2021-03-04 20:51:54,Kamienna / Tomaszowska,al. Armii Krajowej / Borowska,8
112546376,650301,2021-03-04 20:42:58,2021-03-04 20:51:56,Plac Staszica,Obornicka / Ba³tycka,9
112546541,650842,2021-03-04 20:49:08,2021-03-04 20:52:05,Janiszewskiego (PWr),Janiszewskiego (PWr),3
112546561,57884,2021-03-04 20:50:02,2021-03-04 20:53:36,Waloñska (Angel Poland Group),Waloñska (Angel Poland Group),4
112546464,650748,2021-03-04 20:46:37,2021-03-04 20:53:37,M³odych Techników,Popowicka / NiedŸwiedzia ,7
112546394,651295,2021-03-04 20:43:40,2021-03-04 20:53:46,Solskiego / al. Piastów,Grabiszyñska / Aleja Hallera,11
112546402,650268,2021-03-04 20:43:56,2021-03-04 20:54:38,Solskiego / al. Piastów,Grabiszyñska / Aleja Hallera,11
112546650,57795,2021-03-04 20:53:39,2021-03-04 20:55:05,Koœciuszki / Pu³askiego,Koœciuszki / Pu³askiego,2
112546422,57827,2021-03-04 20:44:42,2021-03-04 20:56:10,Kamienna / Tomaszowska,Kamienna / Tomaszowska,12
112546665,651361,2021-03-04 20:54:17,2021-03-04 20:56:44,Poza stacj¹,Sienkiewicza / Piastowska,3
112545291,651312,2021-03-04 20:07:47,2021-03-04 20:56:49,Janiszewskiego (PWr),Poza stacj¹,50
112546298,650802,2021-03-04 20:40:34,2021-03-04 20:57:40,Aleja Bielany,Wa³brzyska - pêtla tramwajowa,18
112546600,650376,2021-03-04 20:51:43,2021-03-04 20:57:49,pl. Orl¹t Lwowskich,Dworzec G³ówny ,7
112546510,57106,2021-03-04 20:48:01,2021-03-04 20:58:40,Poza stacj¹,Gorlicka / Litewska,11
112546694,57888,2021-03-04 20:55:24,2021-03-04 20:58:48,Legnicka / Zachodnia ,Legnicka (Park Magnolia),4
112546654,650302,2021-03-04 20:53:47,2021-03-04 20:59:46,Rondo Reagana,Poza stacj¹,6
112546449,57450,2021-03-04 20:45:59,2021-03-04 21:00:41,Nowowiejska / Jednoœci Narodowej,Nowowiejska / Jednoœci Narodowej,15
112546622,651292,2021-03-04 20:52:35,2021-03-04 21:01:00,Janiszewskiego (PWr),Plac Dominikañski (Galeria Dominikañska),9
112546401,651398,2021-03-04 20:43:52,2021-03-04 21:01:18,Dyrekcyjna / Borowska (Wroclavia),Pi³awska,18
112546611,57381,2021-03-04 20:52:01,2021-03-04 21:01:33,Plac Koœciuszki (Renoma),Drobnera / Dubois,10
112546664,650422,2021-03-04 20:54:14,2021-03-04 21:02:20,Poza stacj¹,Poza stacj¹,9
112546782,650098,2021-03-04 20:58:59,2021-03-04 21:03:27,Sienkiewicza / Piastowska,Rondo Reagana,5
112546749,650200,2021-03-04 20:57:17,2021-03-04 21:03:31,Olszewskiego / Spó³dzielcza,Wróblewskiego (Teki),7
112546609,650709,2021-03-04 20:52:01,2021-03-04 21:03:42,Poza stacj¹,Kazimierza Wielkiego (Helios),12
112546269,650894,2021-03-04 20:39:53,2021-03-04 21:05:14,Œlê¿na / Aleja Wiœniowa,Grota-Roweckiego/Iwaszkiewicza,26
112546273,57334,2021-03-04 20:39:57,2021-03-04 21:05:40,Powstañców Œl¹skich/Orla,Zwyciêska / O³taszyñska,26
112546821,57485,2021-03-04 21:00:44,2021-03-04 21:05:54,"Dworzec G³ówny, po³udnie",Gliniana / Gajowa,6
112546647,650902,2021-03-04 20:53:37,2021-03-04 21:06:51,Poza stacj¹,Drobnera / Dubois,14
112546594,650793,2021-03-04 20:51:28,2021-03-04 21:07:10,Poza stacj¹,PrzyjaŸni,16
112547004,650710,2021-03-04 21:07:13,2021-03-04 21:07:25,Plac Dominikañski (Galeria Dominikañska),Plac Dominikañski (Galeria Dominikañska),1
112546927,650422,2021-03-04 21:04:18,2021-03-04 21:08:36,Poza stacj¹,Poza stacj¹,5
112546845,57818,2021-03-04 21:01:35,2021-03-04 21:09:24,Dyrekcyjna / Borowska (Wroclavia),Koœciuszki / Pu³askiego,8
112546986,57608,2021-03-04 21:06:36,2021-03-04 21:09:25,Strzegomska / Rogowska ,Graniczna / Strzegomska,3
112546720,650151,2021-03-04 20:56:15,2021-03-04 21:10:22,Drobnera / Plac Bema,Koœciuszki / Pu³askiego,15
112546883,650095,2021-03-04 21:02:56,2021-03-04 21:10:35,Wyszyñskiego / Szczytnicka,Radeckiego / Marcinkowskiego (Uniw. Medyczny - CNIM),8
112546899,650302,2021-03-04 21:03:24,2021-03-04 21:10:38,Poza stacj¹,Poza stacj¹,8
112545684,57330,2021-03-04 20:19:13,2021-03-04 21:10:59,"Wroc³aw Leœnica, stacja kolejowa",Legnicka / Wejherowska,52
112546871,57817,2021-03-04 21:02:35,2021-03-04 21:11:03,Œwieradowska (Ferio Gaj ),Nyska / Piêkna,9
